"custid","mortgage","cre_card","deb_card","mob_bank","house","internet","perloan","savings","atm_user","odrftlim","points_user","age","conv_ac","cus_leng","Accept_Cashcard"
30355467,"SI","SI","NO","NO","SI","SI","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
358379,"NO","SI","SI","NO","SI","NO","SI","SI","SI","SI","SI",48,"SI"," 3 - 7 años","NO"
680326,"NO","NO","SI","SI","NO","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
15212413,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
1563089,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1785383,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
2472595,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
15773987,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI","mas de 7 años","NO"
2311430,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","menor 3 años","SI"
24936264,"SI","SI","NO","NO","NO","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
2955258,"NO","SI","NO","NO","SI","NO","NO","SI","SI","NO","NO",48,"SI","mas de 7 años","NO"
5977967,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","SI"
6456497,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1677345,"SI","SI","NO","SI","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
1154555,"SI","NO","SI","NO","SI","NO","NO","SI","SI","NO","NO",48,"SI","mas de 7 años","NO"
1973143,"NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
4735023,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","SI"
1156079,"NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","NO"
354775,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
9556970,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
2110450,"SI","SI","NO","NO","SI","SI","SI","NO","SI","SI","SI",48,"SI","mas de 7 años","NO"
2877940,"SI","SI","NO","NO","SI","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","NO"
3106666,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI","mas de 7 años","NO"
11636207,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2501202,"NO","SI","SI","NO","SI","NO","SI","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
2340484,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
241300,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2482279,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
24256900,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
8667421,"NO","SI","NO","NO","SI","SI","NO","SI","NO","SI","NO",48,"NO"," 3 - 7 años","SI"
1925184,"SI","SI","SI","NO","SI","NO","NO","SI","NO","NO","NO",48,"SI","menor 3 años","SI"
11223722,"SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
6168538,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
6251662,"SI","SI","SI","NO","SI","NO","NO","SI","NO","NO","SI",48,"SI"," 3 - 7 años","SI"
1547198,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
8962565,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
1596899,"SI","SI","SI","SI","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2584278,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
9352478,"SI","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
15410529,"SI","NO","SI","NO","SI","NO","SI","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
10836717,"SI","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
2460674,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
4199517,"NO","SI","SI","NO","SI","SI","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
3009835,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
11102868,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
11028467,"SI","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
2434282,"SI","SI","NO","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI","mas de 7 años","NO"
1415247,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
3254020,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
920079,"NO","NO","SI","SI","SI","NO","NO","SI","NO","NO","NO",48,"NO"," 3 - 7 años","SI"
10429586,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
4055834,"NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
1502229,"SI","SI","NO","SI","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
565181,"NO","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
2090493,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
3919495,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
2333169,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI","mas de 7 años","NO"
1541083,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","SI",48,"SI","mas de 7 años","NO"
45349271,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
1526312,"SI","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","SI"
2815138,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",48,"SI","menor 3 años","SI"
11529432,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
2075386,"NO","SI","SI","NO","SI","NO","NO","SI","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
6259719,"NO","SI","SI","NO","SI","SI","NO","SI","NO","SI","NO",48,"NO"," 3 - 7 años","SI"
6271545,"SI","NO","NO","NO","SI","NO","NO","SI","SI","NO","NO",48,"SI"," 3 - 7 años","NO"
711453,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
13021249,"SI","SI","NO","NO","SI","NO","SI","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
828630,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","NO"
18577026,"NO","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
3407659,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
2598426,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1630851,"SI","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
2333135,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
351805,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
10004260,"SI","SI","NO","NO","SI","NO","NO","SI","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
8703606,"SI","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
2629011,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
9174668,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
55932708,"NO","SI","NO","NO","SI","SI","SI","NO","NO","NO","SI",48,"SI"," 3 - 7 años","SI"
1418109,"SI","SI","NO","NO","SI","SI","NO","SI","NO","SI","NO",48,"SI","menor 3 años","NO"
2818794,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
9182228,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
48720098,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
2822430,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
6083913,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
2689882,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
2015703,"SI","NO","NO","NO","SI","SI","NO","SI","SI","NO","NO",48,"SI"," 3 - 7 años","NO"
2883879,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
11242799,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
253800,"NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO",48,"NO","menor 3 años","SI"
9478225,"SI","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
2893752,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2542766,"SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","NO"
9121314,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
8955259,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
423395,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",48,"SI"," 3 - 7 años","SI"
798864,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
11461508,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
1841632,"SI","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
1721433,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
852873,"SI","SI","NO","NO","SI","NO","SI","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
948896,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
6248445,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
15938646,"NO","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"NO"," 3 - 7 años","NO"
17766173,"SI","NO","SI","SI","SI","NO","NO","NO","NO","SI","SI",48,"SI"," 3 - 7 años","SI"
10525344,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
17256419,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
2977971,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2659583,"SI","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
2829361,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI","menor 3 años","SI"
651337,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
15059834,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
6140591,"SI","SI","NO","NO","SI","SI","NO","SI","SI","NO","NO",48,"SI"," 3 - 7 años","NO"
14150995,"SI","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI","mas de 7 años","NO"
2502083,"NO","SI","SI","NO","SI","NO","NO","SI","SI","SI","SI",48,"SI","mas de 7 años","NO"
3068426,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
11075256,"NO","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"NO"," 3 - 7 años","NO"
2460622,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","SI"
6005468,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
833042,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
2184331,"SI","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
12998879,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",48,"NO","menor 3 años","SI"
919911,"SI","NO","NO","SI","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
12548936,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"NO"," 3 - 7 años","SI"
2776266,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
10928103,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
932331,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
8726019,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
9717987,"SI","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
2982596,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
6340395,"NO","NO","SI","SI","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
15297907,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
1723974,"NO","SI","NO","NO","SI","NO","NO","SI","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
1042171,"SI","NO","NO","NO","SI","NO","NO","SI","NO","SI","NO",48,"SI","menor 3 años","SI"
2729660,"SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
6163200,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
611202,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1705796,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
39331429,"SI","SI","NO","NO","SI","SI","SI","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
11529452,"SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
13817033,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
1696396,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","SI",48,"SI"," 3 - 7 años","NO"
41593020,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
582667,"SI","NO","SI","SI","SI","NO","NO","SI","NO","NO","SI",48,"SI"," 3 - 7 años","SI"
869668,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2077946,"SI","SI","SI","NO","SI","SI","NO","SI","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
440007,"NO","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
8659033,"NO","NO","SI","NO","SI","NO","NO","SI","SI","NO","SI",48,"SI"," 3 - 7 años","NO"
9113450,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
419450,"SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","menor 3 años","NO"
3048345,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
10395219,"SI","SI","SI","NO","NO","SI","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
883607,"NO","SI","SI","NO","SI","SI","NO","SI","SI","NO","NO",48,"SI"," 3 - 7 años","NO"
1783786,"NO","NO","SI","NO","NO","NO","NO","NO","SI","NO","SI",48,"SI"," 3 - 7 años","SI"
12721464,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
15686104,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
6555956,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
1471018,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
222702,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","SI",48,"SI","mas de 7 años","NO"
3030126,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
5331704,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
28555634,"SI","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI","mas de 7 años","NO"
43077142,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
30041114,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",48,"SI"," 3 - 7 años","SI"
2386304,"NO","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
1030161,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2436829,"NO","NO","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"NO"," 3 - 7 años","NO"
4302466,"NO","NO","SI","NO","SI","NO","SI","NO","SI","NO","NO",48,"NO"," 3 - 7 años","NO"
2927921,"SI","SI","NO","SI","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
1793189,"SI","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1096915,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
931088,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
9501654,"SI","SI","NO","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
2311309,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
981204,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
2790071,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
11158621,"SI","SI","SI","SI","SI","SI","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
222696,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI","mas de 7 años","NO"
12613251,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
1667107,"NO","NO","SI","NO","SI","NO","NO","SI","NO","NO","NO",48,"NO","menor 3 años","SI"
2726109,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",48,"SI"," 3 - 7 años","NO"
1744540,"SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO",48,"SI","menor 3 años","SI"
1380684,"NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
2354850,"SI","SI","SI","NO","SI","NO","SI","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
2467945,"SI","SI","NO","SI","SI","SI","SI","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
316356,"NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
9533055,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
17859165,"SI","SI","SI","SI","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
2126855,"NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","SI"
17606183,"SI","SI","SI","NO","NO","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","SI"
26582782,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
2252904,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2489325,"SI","NO","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1121725,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
20613912,"SI","SI","SI","NO","SI","NO","SI","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
1574480,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","SI",48,"SI","mas de 7 años","NO"
1081723,"SI","SI","SI","NO","SI","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","NO"
14341784,"SI","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
15004982,"SI","NO","SI","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2721946,"SI","SI","NO","NO","SI","SI","NO","SI","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
875261,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1744409,"NO","SI","NO","NO","SI","SI","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","SI"
3045947,"SI","NO","NO","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2615022,"NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
14656687,"NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","SI"
1476309,"NO","SI","SI","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","SI"
833161,"SI","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI","menor 3 años","SI"
16835874,"SI","SI","SI","NO","SI","NO","SI","NO","NO","NO","NO",48,"SI","mas de 7 años","NO"
9083542,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
2558401,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
323202,"NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
1140911,"NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
999760,"SI","SI","SI","NO","SI","SI","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
665640,"SI","NO","NO","NO","SI","NO","SI","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
4106548,"NO","NO","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
6392079,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
2991657,"SI","SI","NO","SI","SI","NO","SI","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
13788354,"NO","SI","SI","NO","SI","NO","NO","NO","SI","SI","SI",48,"SI","mas de 7 años","NO"
2631553,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1528874,"NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO",48,"NO"," 3 - 7 años","NO"
24609648,"SI","SI","NO","NO","SI","SI","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
222104,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","SI",48,"SI"," 3 - 7 años","SI"
2422292,"NO","NO","SI","NO","SI","NO","NO","SI","NO","NO","NO",48,"NO","menor 3 años","SI"
13976368,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
15087317,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
3364462,"SI","SI","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI","mas de 7 años","NO"
115719,"NO","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI","mas de 7 años","NO"
1685010,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
2729746,"SI","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","NO"
3018981,"SI","SI","SI","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
570817,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2950900,"SI","SI","NO","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
2470253,"NO","NO","SI","NO","SI","NO","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
8691365,"NO","NO","SI","SI","SI","SI","NO","SI","SI","NO","SI",48,"SI","menor 3 años","SI"
10640149,"SI","SI","NO","NO","SI","NO","NO","NO","SI","SI","NO",48,"SI","mas de 7 años","NO"
3901073,"SI","SI","NO","SI","SI","SI","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","SI"
1537529,"NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","SI",48,"SI"," 3 - 7 años","SI"
11904119,"NO","SI","NO","NO","SI","SI","NO","NO","NO","NO","NO",48,"SI"," 3 - 7 años","SI"
9905217,"SI","SI","SI","NO","SI","NO","NO","SI","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
12765027,"SI","SI","NO","NO","SI","NO","NO","NO","SI","NO","NO",48,"SI"," 3 - 7 años","NO"
2371737,"SI","SI","NO","SI","NO","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","SI"
3046017,"SI","SI","SI","NO","SI","SI","NO","SI","SI","SI","NO",48,"SI"," 3 - 7 años","NO"
1178824,"SI","SI","NO","NO","SI","NO","NO","NO","NO","SI","NO",48,"SI"," 3 - 7 años","NO"
